FX,FY,FZ,Yaw,Pitch,Roll
3.645736,-4.087889,38.647839,-0.013288,0.112256,0.085774
3.645736,-4.087889,38.647839,-0.013871,0.106799,0.085103
3.645736,-4.087889,38.647839,-0.016818,0.097901,0.083203
3.645736,-4.087889,38.647839,-0.018071,0.088067,0.079573
3.645736,-4.087889,38.647839,-0.013338,0.079463,0.077068
3.645736,-4.087889,38.647839,-0.008313,0.070860,0.075894
3.645736,-4.087889,38.647839,-0.008636,0.063194,0.076112
3.645736,-4.087889,38.647839,-0.016007,0.055549,0.075284
3.645736,-4.087889,38.647839,-0.018223,0.046615,0.075260
3.645736,-4.087889,38.647839,-0.017493,0.040012,0.075920
3.645736,-4.087889,38.647839,-0.015384,0.032384,0.076849
0.548705,-2.857622,28.941349,-0.010779,0.026966,0.076326
0.548705,-2.857622,28.941349,-0.003390,0.018522,0.076543
0.554904,-2.203180,21.436192,-0.000348,0.009149,0.076075
0.554904,-2.203180,21.436192,0.002964,0.002204,0.074486
0.554904,-2.203180,21.436192,0.013265,-0.006213,0.073345
0.271887,-1.756324,19.822731,0.016838,-0.010609,0.073544
0.271887,-1.756324,19.822731,0.024964,-0.016375,0.072096
-0.037355,-1.516110,19.817076,0.034536,-0.021820,0.070959
-0.037355,-1.516110,19.817076,0.044851,-0.024464,0.069087
0.132804,-1.209689,17.183933,0.052340,-0.025929,0.068479
0.132804,-1.209689,17.183933,0.053041,-0.025316,0.067386
0.132804,-1.209689,17.183933,0.053824,-0.024064,0.065084
0.387946,-1.068717,17.197777,0.055537,-0.021118,0.062211
0.387946,-1.068717,17.197777,0.055787,-0.018022,0.060212
0.691029,-1.064394,18.819427,0.052221,-0.013593,0.058151
0.691029,-1.064394,18.819427,0.049970,-0.011913,0.056983
0.691029,-1.064394,18.819427,0.048668,-0.009008,0.054375
0.779175,-1.178380,21.364918,0.046600,-0.005068,0.049951
0.779175,-1.178380,21.364918,0.045670,-0.001894,0.045506
0.943236,-1.103293,23.283998,0.041287,0.003818,0.039642
0.943236,-1.103293,23.283998,0.039802,0.005737,0.036747
0.943236,-1.103293,23.283998,0.039773,0.009156,0.030588
1.095097,-1.031431,26.291761,0.037575,0.012872,0.023077
1.095097,-1.031431,26.291761,0.030516,0.015116,0.017448
1.335190,-0.737065,30.682243,0.026532,0.017939,0.009763
1.335190,-0.737065,30.682243,0.025583,0.018595,0.006588
1.335190,-0.737065,30.682243,0.024917,0.019295,-0.000370
1.491877,-0.436259,35.178257,0.022190,0.018906,-0.009559
1.491877,-0.436259,35.178257,0.022745,0.017176,-0.018365
1.491877,-0.436259,35.178257,0.027461,0.015202,-0.031662
1.491877,-0.436259,35.178257,0.028687,0.013711,-0.037167
1.491877,-0.436259,35.178257,0.026523,0.012115,-0.048926
