FX,FY,FZ,Yaw,Pitch,Roll
0.111197,0.118302,-0.980742,0.092192,-0.099123,0.192315
0.111197,0.118302,-0.980742,0.087339,-0.101899,0.184228
0.111197,0.118302,-0.980742,0.089121,-0.108525,0.170910
0.077970,0.123441,-0.981598,0.100998,-0.118394,0.157921
0.077970,0.123441,-0.981598,0.118670,-0.129772,0.141930
0.077970,0.123441,-0.981598,0.124409,-0.135685,0.132548
0.077970,0.123441,-0.981598,0.123368,-0.138747,0.127045
0.077970,0.123441,-0.981598,0.117210,-0.140533,0.121823
0.077970,0.123441,-0.981598,0.113728,-0.142361,0.118652
0.077970,0.123441,-0.981598,0.113615,-0.143399,0.117509
0.077970,0.123441,-0.981598,0.113012,-0.144917,0.119608
0.077970,0.123441,-0.981598,0.108746,-0.146341,0.122339
0.077970,0.123441,-0.981598,0.100389,-0.148239,0.125732
0.077970,0.123441,-0.981598,0.092065,-0.150005,0.129522
0.162952,0.167403,-1.796039,0.091314,-0.150880,0.131797
0.162952,0.167403,-1.796039,0.090261,-0.151121,0.134104
0.148260,0.174645,-1.797669,0.088023,-0.150020,0.135033
0.148260,0.174645,-1.797669,0.086348,-0.150395,0.135153
0.148260,0.174645,-1.797669,0.090255,-0.153047,0.133449
0.100733,0.112234,-1.356762,0.097152,-0.155675,0.132496
0.100733,0.112234,-1.356762,0.103291,-0.158648,0.132450
0.015401,0.102198,-0.861699,0.104819,-0.160001,0.133293
0.015401,0.102198,-0.861699,0.102886,-0.160298,0.135296
-0.020655,0.145449,-0.811782,0.096939,-0.159865,0.138391
-0.020655,0.145449,-0.811782,0.092248,-0.159112,0.140759
-0.020655,0.145449,-0.811782,0.090360,-0.157436,0.142176
-0.023214,0.150004,-0.810884,0.090386,-0.155874,0.142817
-0.023214,0.150004,-0.810884,0.090857,-0.153860,0.143073
-0.002296,0.130495,-0.809879,0.092050,-0.153579,0.142987
-0.002296,0.130495,-0.809879,0.094992,-0.154021,0.142385
-0.002296,0.130495,-0.809879,0.097157,-0.154676,0.142825
