FX,FY,FZ,Yaw,Pitch,Roll
6.310293,-22.148212,78.488602,0.063055,0.071813,0.305857
6.310293,-22.148212,78.488602,0.056005,0.076236,0.312282
8.921488,-27.221336,90.070015,0.028468,0.087946,0.321543
8.921488,-27.221336,90.070015,0.006432,0.098388,0.330723
11.992124,-32.660564,103.414932,-0.003785,0.104055,0.340386
11.992124,-32.660564,103.414932,-0.013741,0.110768,0.346074
11.992124,-32.660564,103.414932,-0.014731,0.112372,0.350098
14.203382,-36.137333,110.531250,-0.020674,0.119761,0.358550
14.203382,-36.137333,110.531250,-0.021651,0.124311,0.360840
16.264854,-38.792301,114.800583,-0.027984,0.128004,0.366710
16.264854,-38.792301,114.800583,-0.036243,0.131825,0.367541
16.264854,-38.792301,114.800583,-0.040531,0.131905,0.368499
16.667715,-39.038280,114.659325,-0.051960,0.132958,0.370495
16.667715,-39.038280,114.659325,-0.068168,0.136330,0.369071
15.956312,-37.178566,110.112152,-0.065685,0.134719,0.363804
15.956312,-37.178566,110.112152,-0.044512,0.123470,0.357876
15.956312,-37.178566,110.112152,-0.027450,0.119283,0.355710
11.096266,-29.790699,90.556801,0.018880,0.101340,0.350696
11.096266,-29.790699,90.556801,0.048658,0.087176,0.345487
6.924650,-21.788332,71.381531,0.066032,0.081675,0.336539
6.924650,-21.788332,71.381531,0.103472,0.069229,0.325331
6.924650,-21.788332,71.381531,0.131730,0.058787,0.321166
3.336895,-14.665678,53.272572,0.192669,0.035561,0.313370
3.336895,-14.665678,53.272572,0.223226,0.015026,0.299932
0.939501,-7.533650,31.354454,0.278704,-0.011303,0.276410
0.939501,-7.533650,31.354454,0.334637,-0.044998,0.308635
0.939501,-7.533650,31.354454,0.337445,-0.056225,0.322457
0.087731,-1.351745,5.664901,0.272138,-0.052729,0.344762
0.087731,-1.351745,5.664901,0.220575,-0.033815,0.345407
0.002758,1.435593,-3.610174,0.181349,-0.014006,0.353550
0.002758,1.435593,-3.610174,0.179167,-0.006187,0.341205
-0.054730,0.950932,-3.781051,0.186512,-0.010205,0.335919
-0.054730,0.950932,-3.781051,0.203692,-0.016747,0.319501
-0.054730,0.950932,-3.781051,0.228557,-0.032939,0.303311
0.380079,1.904347,-7.997417,0.279315,-0.053403,0.293797
0.380079,1.904347,-7.997417,0.286151,-0.058504,0.297183
0.296841,0.405425,-3.253797,0.279445,-0.055316,0.298789
0.296841,0.405425,-3.253797,0.257109,-0.041993,0.305958
0.296841,0.405425,-3.253797,0.248130,-0.039128,0.309439
0.064379,0.678033,-3.184602,0.247219,-0.039299,0.311904
0.064379,0.678033,-3.184602,0.239568,-0.035846,0.312061
0.064379,0.678033,-3.184602,0.237678,-0.036451,0.310738
0.064379,0.678033,-3.184602,0.246338,-0.035289,0.306657
0.064379,0.678033,-3.184602,0.252633,-0.035158,0.303574
0.064379,0.678033,-3.184602,0.254620,-0.032435,0.300432
0.064379,0.678033,-3.184602,0.243431,-0.029501,0.299272
0.064379,0.678033,-3.184602,0.233709,-0.027244,0.298749
0.064379,0.678033,-3.184602,0.207952,-0.022656,0.295794
0.064379,0.678033,-3.184602,0.194090,-0.019990,0.293515
0.064379,0.678033,-3.184602,0.176357,-0.012340,0.290670
0.017807,1.577564,-7.152913,0.168906,-0.005308,0.288009
0.017807,1.577564,-7.152913,0.172605,-0.003383,0.287113
