FX,FY,FZ,Yaw,Pitch,Roll
4.062349,-8.091017,96.161629,-0.098737,0.007596,0.082148
4.062349,-8.091017,96.161629,-0.093305,-0.009905,0.080293
4.062349,-8.091017,96.161629,-0.083195,-0.033945,0.077858
0.387317,-7.592625,96.950981,-0.080171,-0.043299,0.078582
0.387317,-7.592625,96.950981,-0.077014,-0.062636,0.077028
-4.619766,-7.104715,96.884491,-0.068035,-0.087099,0.074670
-4.619766,-7.104715,96.884491,-0.044400,-0.110220,0.068176
-8.514977,-6.145442,97.315277,-0.017477,-0.140998,0.061941
-8.514977,-6.145442,97.315277,-0.011004,-0.154282,0.060960
-8.514977,-6.145442,97.315277,-0.013242,-0.175342,0.064282
-14.061929,-5.831999,96.400650,-0.017570,-0.201792,0.063668
-14.061929,-5.831999,96.400650,-0.007486,-0.221594,0.063804
-18.163918,-5.657824,95.732590,0.009463,-0.245687,0.060216
-18.163918,-5.657824,95.732590,0.015652,-0.256318,0.059321
-18.163918,-5.657824,95.732590,0.027748,-0.274127,0.053782
-19.477673,-3.441365,84.379875,0.074255,-0.297675,0.036775
-19.477673,-3.441365,84.379875,0.115502,-0.315622,0.019475
-18.702812,-0.499690,73.714233,0.148683,-0.335408,0.005521
-18.702812,-0.499690,73.714233,0.150246,-0.342307,0.002705
-18.702812,-0.499690,73.714233,0.146798,-0.357078,-0.002400
-18.153093,0.549117,63.264282,0.147193,-0.377761,-0.005818
-18.153093,0.549117,63.264282,0.132352,-0.392602,0.001158
-14.916685,-0.222401,48.600044,0.111145,-0.411704,0.006592
-14.916685,-0.222401,48.600044,0.112962,-0.419149,0.005209
-10.620048,-0.539721,33.765881,0.129063,-0.436438,0.004346
-10.620048,-0.539721,33.765881,0.129510,-0.450028,0.012903
-10.620048,-0.539721,33.765881,0.107002,-0.466398,0.032021
-6.969861,-1.940757,23.803833,0.085137,-0.478699,0.049139
-6.969861,-1.940757,23.803833,0.078879,-0.483920,0.057926
-6.969861,-1.940757,23.803833,0.058548,-0.491714,0.088245
-5.297389,-2.701524,19.736904,0.051645,-0.494874,0.096132
-5.297389,-2.701524,19.736904,0.095271,-0.498759,0.067920
-4.989405,-1.780183,18.177696,0.167185,-0.497115,0.030424
-4.989405,-1.780183,18.177696,0.204165,-0.494630,0.012014
-4.025684,-0.582274,14.026711,0.271664,-0.480569,-0.016582
-4.025684,-0.582274,14.026711,0.286332,-0.464852,-0.021673
-4.025684,-0.582274,14.026711,0.263887,-0.445046,-0.011578
-3.757069,-0.090028,10.382504,0.235366,-0.427264,0.000623
-3.757069,-0.090028,10.382504,0.221254,-0.422302,0.008516
-2.559113,-0.161354,5.345216,0.180351,-0.417468,0.017886
-2.559113,-0.161354,5.345216,0.177333,-0.423535,0.005819
-2.559113,-0.161354,5.345216,0.204054,-0.440759,-0.021444
