FX,FY,FZ,Yaw,Pitch,Roll
0.133402,0.106532,1.699442,0.053727,0.052202,-0.015844
0.137411,0.102252,1.543811,0.053399,0.052957,-0.016691
0.137411,0.102252,1.543811,0.053757,0.052831,-0.016440
0.138784,0.099651,1.437001,0.053149,0.054037,-0.016058
0.138784,0.099651,1.437001,0.053384,0.054877,-0.015418
0.138784,0.099651,1.437001,0.053257,0.056202,-0.014776
0.146385,0.098881,1.384111,0.052137,0.056780,-0.013814
0.146385,0.098881,1.384111,0.052130,0.057137,-0.013438
0.140685,0.089340,1.093560,0.051986,0.057358,-0.012580
0.140685,0.089340,1.093560,0.052328,0.057338,-0.011715
0.140685,0.089340,1.093560,0.051825,0.056473,-0.011384
0.127649,0.080910,0.825180,0.051944,0.056107,-0.011390
0.127649,0.080910,0.825180,0.052192,0.055627,-0.011640
0.126347,0.081590,0.825313,0.052811,0.055033,-0.012127
0.126347,0.081590,0.825313,0.053448,0.054821,-0.013216
0.129192,0.084601,0.875569,0.053234,0.055332,-0.014187
0.129192,0.084601,0.875569,0.053252,0.054745,-0.015059
0.129192,0.084601,0.875569,0.053373,0.054261,-0.015190
0.131837,0.095149,0.875317,0.053230,0.053278,-0.015096
0.131837,0.095149,0.875317,0.053575,0.052654,-0.014491
0.126426,0.092318,0.789099,0.053431,0.052509,-0.013643
0.126426,0.092318,0.789099,0.052922,0.052969,-0.012666
0.126426,0.092318,0.789099,0.052792,0.053203,-0.012296
0.120073,0.088762,0.699151,0.052899,0.053794,-0.011544
0.120073,0.088762,0.699151,0.053127,0.054264,-0.010792
0.120631,0.080730,0.682964,0.052626,0.054856,-0.010178
0.120631,0.080730,0.682964,0.052395,0.055953,-0.010035
0.120631,0.080730,0.682964,0.052515,0.056195,-0.009903
0.116886,0.079479,0.596291,0.052766,0.056809,-0.010003
0.116886,0.079479,0.596291,0.052299,0.058161,-0.010471
0.117319,0.085957,0.595943,0.052318,0.058420,-0.011075
0.117319,0.085957,0.595943,0.052449,0.057580,-0.011583
0.117319,0.085957,0.595943,0.052687,0.056242,-0.011732
0.121284,0.090712,0.705897,0.052947,0.058076,-0.011800
0.121284,0.090712,0.705897,0.052944,0.057711,-0.011810
0.121284,0.090712,0.705897,0.052099,0.059048,-0.011800
0.120364,0.090536,0.705971,0.053049,0.058180,-0.011060
0.120364,0.090536,0.705971,0.052919,0.058051,-0.010823
0.120364,0.090536,0.705971,0.052663,0.057190,-0.010608
0.110003,0.089554,0.721184,0.052168,0.056575,-0.010515
0.110003,0.089554,0.721184,0.052033,0.056077,-0.010164
0.108006,0.087011,0.858869,0.052752,0.055582,-0.009790
0.108006,0.087011,0.858869,0.052374,0.055690,-0.009308
0.111522,0.088981,1.147967,0.052613,0.056051,-0.009048
0.111522,0.088981,1.147967,0.052248,0.057507,-0.008776
0.111522,0.088981,1.147967,0.052618,0.059091,-0.008602
0.127182,0.091080,1.354846,0.052515,0.060802,-0.008562
0.127182,0.091080,1.354846,0.052772,0.062636,-0.008629
0.154195,0.094164,1.463226,0.053277,0.063254,-0.008720
0.154195,0.094164,1.463226,0.053774,0.065085,-0.008656
0.154195,0.094164,1.463226,0.054045,0.066804,-0.008848
0.170286,0.096816,1.628321,0.053675,0.069229,-0.008307
0.170286,0.096816,1.628321,0.051534,0.072211,-0.005734
0.215935,0.092440,2.043068,0.049022,0.073985,-0.003699
0.215935,0.092440,2.043068,0.048344,0.077641,0.001755
0.255514,0.064956,2.366550,0.050747,0.078425,0.009346
0.255514,0.064956,2.366550,0.041828,0.079498,0.017723
0.255514,0.064956,2.366550,0.026055,0.080737,0.025571
0.278744,0.020569,2.365244,0.024075,0.079856,0.029278
0.278744,0.020569,2.365244,0.023869,0.071190,0.037839
0.240737,-0.047371,2.368493,0.015457,0.064204,0.044319
0.240737,-0.047371,2.368493,-0.012348,0.057017,0.047236
0.240737,-0.047371,2.368493,-0.018235,0.048852,0.046383
0.202371,-0.073153,2.454374,-0.019230,0.044243,0.046637
0.202371,-0.073153,2.454374,-0.029591,0.028982,0.045991
0.131393,-0.068494,2.459330,-0.043526,0.020595,0.043645
0.131393,-0.068494,2.459330,-0.055895,0.013013,0.037622
0.131393,-0.068494,2.459330,-0.064572,0.007913,0.033334
0.106474,-0.015300,2.462282,-0.068680,0.005337,0.030965
0.106474,-0.015300,2.462282,-0.077528,0.000623,0.025509
0.086279,0.036449,2.463922,-0.085924,-0.003303,0.022625
0.086279,0.036449,2.463922,-0.085038,-0.006476,0.020070
0.062858,0.040614,2.464251,-0.084776,-0.007802,0.023426
0.062858,0.040614,2.464251,-0.084258,-0.009052,0.025798
0.062858,0.040614,2.464251,-0.076585,-0.012043,0.033084
0.034359,0.024683,1.435695,-0.064110,-0.015618,0.042037
0.034359,0.024683,1.435695,-0.055638,-0.017633,0.054610
0.014317,-0.032065,1.434363,-0.056736,-0.014823,0.062114
0.014317,-0.032065,1.434363,-0.055674,-0.012704,0.064853
0.014317,-0.032065,1.434363,-0.050338,-0.006890,0.070040
-0.008872,-0.054035,1.568622,-0.047450,-0.002060,0.072354
-0.008872,-0.054035,1.568622,-0.034054,-0.001812,0.072449
-0.045445,-0.081000,2.071514,-0.025967,-0.002948,0.073184
-0.045445,-0.081000,2.071514,-0.019715,-0.003905,0.073424
-0.045445,-0.081000,2.071514,0.001455,-0.015159,0.079370
-0.109078,-0.081438,2.340575,0.012798,-0.020625,0.083536
-0.109078,-0.081438,2.340575,0.019893,-0.031600,0.078862
-0.198597,-0.073748,2.336133,0.043634,-0.049128,0.067171
-0.198597,-0.073748,2.336133,0.060138,-0.050252,0.060998
-0.198597,-0.073748,2.336133,0.108489,-0.051473,0.045819
-0.202981,-0.045273,1.802975,0.133509,-0.047418,0.036156
-0.202981,-0.045273,1.802975,0.165613,-0.043613,0.028265
-0.188321,-0.020110,1.805021,0.167327,-0.035031,0.024890
-0.188321,-0.020110,1.805021,0.168099,-0.031463,0.023090
-0.188321,-0.020110,1.805021,0.177914,-0.024953,0.024256
-0.066344,0.051048,1.811571,0.177271,-0.026428,0.028549
-0.066344,0.051048,1.811571,0.170672,-0.031136,0.034726
-0.064014,0.046531,1.416882,0.165592,-0.036729,0.038388
-0.064014,0.046531,1.416882,0.165300,-0.039497,0.039393
-0.183743,-0.070398,1.255536,0.169528,-0.045144,0.041424
-0.183743,-0.070398,1.255536,0.169278,-0.047724,0.043058
-0.183743,-0.070398,1.255536,0.167362,-0.051857,0.044729
-0.191499,-0.075518,1.254078,0.167197,-0.054038,0.046027
-0.191499,-0.075518,1.254078,0.167082,-0.054167,0.046143
-0.123847,-0.045250,2.168674,0.170118,-0.053792,0.045116
-0.123847,-0.045250,2.168674,0.175542,-0.051662,0.044424
-0.123847,-0.045250,2.168674,0.179195,-0.046440,0.045283
-0.069202,-0.007986,2.236220,0.177558,-0.040533,0.046810
-0.069202,-0.007986,2.236220,0.175902,-0.037642,0.047826
-0.031340,-0.009578,2.237199,0.174246,-0.031298,0.049988
-0.031340,-0.009578,2.237199,0.175495,-0.027489,0.052262
-0.008459,-0.012093,1.798255,0.176725,-0.023244,0.053722
-0.008459,-0.012093,1.798255,0.180323,-0.020216,0.054328
-0.008459,-0.012093,1.798255,0.178504,-0.017427,0.055199
-0.014418,-0.021284,1.370890,0.172518,-0.008226,0.054069
-0.014418,-0.021284,1.370890,0.168868,0.000148,0.053190
0.016146,-0.010741,1.370994,0.169715,0.011210,0.050951
0.016146,-0.010741,1.370994,0.173094,0.020387,0.050068
0.016146,-0.010741,1.370994,0.174096,0.025915,0.049590
