timestamp,FX,FY,FZ,Yaw,Pitch,Roll
1669654215201,1.929512,1.300202,-1.474193,0.227022,-0.444941,0.033571
1669654215239,1.929512,1.300202,-1.474193,0.224273,-0.441727,0.033859
1669654215280,1.970006,1.238518,-1.465242,0.227932,-0.437610,0.032370
1669654215320,1.970006,1.238518,-1.465242,0.226625,-0.436179,0.033597
1669654215358,1.970006,1.238518,-1.465242,0.225754,-0.431477,0.034673
1669654215400,0.978263,1.159316,0.635840,0.227291,-0.423912,0.033113
1669654215439,0.978263,1.159316,0.635840,0.233684,-0.415296,0.027911
1669654215479,0.639069,1.151663,0.800417,0.230330,-0.409031,0.028978
1669654215519,0.639069,1.151663,0.800417,0.230354,-0.398898,0.025744
1669654215559,0.653130,1.147471,0.787406,0.233532,-0.390375,0.025689
1669654215598,0.653130,1.147471,0.787406,0.231522,-0.387327,0.027021
1669654215640,0.653130,1.147471,0.787406,0.235191,-0.382299,0.027817
1669654215680,0.665597,1.110317,0.777729,0.236329,-0.375695,0.030046
1669654215720,0.665597,1.110317,0.777729,0.238708,-0.370833,0.030425
1669654215758,0.503753,1.081200,0.913174,0.236963,-0.366792,0.031642
1669654215799,0.503753,1.081200,0.913174,0.237250,-0.362271,0.031059
1669654215840,0.503753,1.081200,0.913174,0.239254,-0.356723,0.029602
1669654215880,-0.289224,1.019298,2.855495,0.239055,-0.355328,0.029369
1669654215922,-0.289224,1.019298,2.855495,0.237434,-0.351977,0.029962
1669654215960,-0.305306,1.078907,2.848277,0.237016,-0.350444,0.030841
1669654216000,-0.305306,1.078907,2.848277,0.238244,-0.349855,0.030807
1669654216039,-0.305306,1.078907,2.848277,0.238378,-0.349628,0.030939
1669654216079,-0.298973,1.076193,2.849975,0.237221,-0.349148,0.031578
1669654216123,-0.298973,1.076193,2.849975,0.234226,-0.349034,0.032772
1669654216159,-0.558394,1.044485,3.478890,0.235956,-0.348832,0.031428
1669654216199,-0.558394,1.044485,3.478890,0.245305,-0.348811,0.028201
1669654216240,-0.555944,1.056970,3.474406,0.238572,-0.348901,0.031101
1669654216276,-0.555944,1.056970,3.474406,0.238828,-0.348944,0.030257
1669654216319,-0.555944,1.056970,3.474406,0.237033,-0.348843,0.032427
1669654216361,-0.273341,1.063227,2.823603,0.236854,-0.349191,0.033359
1669654216399,-0.273341,1.063227,2.823603,0.238243,-0.350288,0.034067
1669654216439,-0.257639,1.050777,2.797386,0.239312,-0.350675,0.033717
1669654216479,-0.257639,1.050777,2.797386,0.239700,-0.350415,0.034730
1669654216519,-0.257639,1.050777,2.797386,0.239116,-0.350445,0.035353
1669654216559,-0.160759,1.047233,2.557447,0.238628,-0.350222,0.035852
1669654216599,-0.160759,1.047233,2.557447,0.239049,-0.349360,0.035599
1669654216640,-0.096821,1.051637,2.430433,0.239754,-0.348451,0.035025
1669654216680,-0.096821,1.051637,2.430433,0.238805,-0.348286,0.034942
1669654216719,-0.096821,1.051637,2.430433,0.239830,-0.347649,0.034424
1669654216759,0.095125,1.069766,2.021496,0.239956,-0.346961,0.034990
1669654216790,0.095125,1.069766,2.021496,0.239241,-0.346751,0.035660
1669654216841,0.110578,1.070007,1.983670,0.238972,-0.346619,0.035592
1669654216880,0.110578,1.070007,1.983670,0.239978,-0.345970,0.034947
1669654216909,0.089630,1.071311,1.974662,0.239848,-0.345194,0.034646
1669654216958,0.089630,1.071311,1.974662,0.239570,-0.344752,0.034073
1669654216999,0.089630,1.071311,1.974662,0.242326,-0.343444,0.032402
1669654217040,0.045048,1.077600,2.113043,0.243760,-0.342948,0.032063
1669654217079,0.045048,1.077600,2.113043,0.240302,-0.341848,0.033293
1669654217119,-0.010666,1.070554,2.261461,0.243284,-0.340375,0.032395
1669654217159,-0.010666,1.070554,2.261461,0.244331,-0.339868,0.031998
1669654217199,-0.010666,1.070554,2.261461,0.245408,-0.338608,0.031536
1669654217241,-0.002676,1.070714,2.259599,0.244873,-0.337000,0.031654
1669654217280,-0.002676,1.070714,2.259599,0.244714,-0.335630,0.031680
1669654217319,0.006216,1.071779,2.214659,0.247526,-0.334472,0.030398
1669654217360,0.006216,1.071779,2.214659,0.245804,-0.332920,0.031621
1669654217399,0.006216,1.071779,2.214659,0.245677,-0.332142,0.031324
1669654217439,0.053243,1.077706,2.090411,0.247018,-0.331773,0.030877
1669654217478,0.053243,1.077706,2.090411,0.247919,-0.331105,0.031317
1669654217519,0.037015,1.077719,2.084022,0.247619,-0.330187,0.031057
1669654217559,0.037015,1.077719,2.084022,0.249962,-0.329162,0.029986
1669654217599,-0.087923,1.076906,2.374105,0.250600,-0.327822,0.030015
1669654217640,-0.087923,1.076906,2.374105,0.249724,-0.325690,0.029984
1669654217678,-0.087923,1.076906,2.374105,0.251351,-0.323800,0.029253
1669654217719,-0.517150,1.059083,3.691412,0.252680,-0.322994,0.028331
1669654217759,-0.517150,1.059083,3.691412,0.253533,-0.321963,0.027650
1669654217800,-0.510059,1.091268,3.691432,0.250276,-0.321646,0.028072
1669654217839,-0.510059,1.091268,3.691432,0.248643,-0.321514,0.028356
1669654217881,-0.510059,1.091268,3.691432,0.247219,-0.321254,0.028738
1669654217919,-0.542188,1.085881,3.732819,0.247620,-0.320720,0.028207
1669654217959,-0.542188,1.085881,3.732819,0.247202,-0.319803,0.027970
1669654217993,-0.442609,1.087837,3.362534,0.246965,-0.319265,0.027669
1669654218040,-0.442609,1.087837,3.362534,0.246533,-0.317870,0.027487
1669654218080,-0.442609,1.087837,3.362534,0.246694,-0.316677,0.026671
1669654218120,-0.431471,1.070156,3.361999,0.246951,-0.315790,0.026457
1669654218159,-0.431471,1.070156,3.361999,0.248717,-0.315038,0.024692
1669654218200,-0.450415,1.074469,3.449286,0.251074,-0.313896,0.023788
1669654218225,-0.450415,1.074469,3.449286,0.247630,-0.312633,0.023415
1669654218281,-0.462864,1.088551,3.514550,0.248821,-0.311690,0.022415
1669654218319,-0.462864,1.088551,3.514550,0.250449,-0.310235,0.021143
1669654218359,-0.462864,1.088551,3.514550,0.251171,-0.308991,0.019858
1669654218401,-0.586408,1.097430,3.855121,0.252011,-0.307941,0.019063
1669654218440,-0.586408,1.097430,3.855121,0.252404,-0.306727,0.018093
1669654218481,-0.659575,1.099655,4.093484,0.253736,-0.305009,0.016902
1669654218519,-0.659575,1.099655,4.093484,0.258152,-0.302897,0.013733
1669654218559,-0.659575,1.099655,4.093484,0.261788,-0.302087,0.012365
1669654218598,-0.642697,1.120901,4.089142,0.265539,-0.300274,0.011092
1669654218639,-0.642697,1.120901,4.089142,0.270480,-0.298808,0.009228
1669654218681,-0.563915,1.121751,3.879011,0.275022,-0.297335,0.007556
1669654218719,-0.563915,1.121751,3.879011,0.283403,-0.294995,0.004390
1669654218760,-0.563915,1.121751,3.879011,0.284646,-0.292713,0.004762
1669654218790,-0.493500,1.129291,3.734678,0.281507,-0.289813,0.005981
1669654218840,-0.493500,1.129291,3.734678,0.281435,-0.288958,0.006101
1669654218881,-0.456754,1.117736,3.701480,0.285215,-0.285529,0.004836
1669654218921,-0.456754,1.117736,3.701480,0.290412,-0.282910,0.002108
1669654218959,-0.425090,1.132324,3.745425,0.297917,-0.281067,-0.001551
1669654219002,-0.425090,1.132324,3.745425,0.302353,-0.279787,-0.003292
1669654219039,-0.425090,1.132324,3.745425,0.296768,-0.278432,-0.002445
