timestamp,FX,FY,FZ,Yaw,Pitch,Roll
1669656537085,0.070512,0.629600,-1.162946,0.189398,0.124614,-0.168446
1669656537126,0.070512,0.629600,-1.162946,0.156061,0.112061,-0.220629
1669656537165,-0.140634,-0.046156,-2.929779,0.156043,0.112076,-0.240202
1669656537206,-0.140634,-0.046156,-2.929779,0.179066,0.114411,-0.278908
1669656537248,-0.287725,-0.494417,-3.509663,0.198173,0.120387,-0.309885
1669656537285,-0.287725,-0.494417,-3.509663,0.199453,0.123212,-0.330991
1669656537326,-0.287725,-0.494417,-3.509663,0.199166,0.119503,-0.345335
1669656537364,-0.427632,-1.138165,-4.259960,0.195345,0.117036,-0.362906
1669656537405,-0.427632,-1.138165,-4.259960,0.172215,0.107782,-0.379700
1669656537445,-0.724271,-2.722559,-7.116818,0.165968,0.103084,-0.384914
1669656537485,-0.724271,-2.722559,-7.116818,0.146645,0.096124,-0.394981
1669656537517,-0.724271,-2.722559,-7.116818,0.144972,0.094345,-0.404377
1669656537565,-1.214544,-5.850293,-13.318357,0.160190,0.100599,-0.406179
1669656537607,-1.214544,-5.850293,-13.318357,0.156359,0.100537,-0.403188
1669656537646,-1.292579,-5.953642,-13.266880,0.148486,0.099184,-0.399940
1669656537685,-1.292579,-5.953642,-13.266880,0.145882,0.100521,-0.389848
1669656537726,-1.246598,-5.814763,-13.333851,0.150149,0.101411,-0.384257
1669656537765,-1.246598,-5.814763,-13.333851,0.151278,0.103768,-0.362519
1669656537806,-1.246598,-5.814763,-13.333851,0.142196,0.101823,-0.335186
1669656537846,-0.980783,-4.000370,-10.560869,0.137713,0.102959,-0.307841
1669656537885,-0.980783,-4.000370,-10.560869,0.135159,0.103494,-0.286326
1669656537926,-1.076063,-3.400984,-10.757536,0.135616,0.105987,-0.254582
1669656537965,-1.076063,-3.400984,-10.757536,0.138761,0.108494,-0.213355
1669656538005,-1.076063,-3.400984,-10.757536,0.139930,0.108880,-0.196343
1669656538044,-0.752109,-1.535965,-7.258096,0.143042,0.109687,-0.155269
1669656538087,-0.752109,-1.535965,-7.258096,0.149178,0.109835,-0.115824
1669656538125,-0.544464,-0.493678,-5.523846,0.144489,0.109043,-0.087014
1669656538166,-0.544464,-0.493678,-5.523846,0.134017,0.106535,-0.069833
1669656538206,-0.544464,-0.493678,-5.523846,0.129741,0.104954,-0.050193
1669656538244,-0.284029,0.241984,-3.398706,0.129206,0.104042,-0.031436
1669656538287,-0.284029,0.241984,-3.398706,0.131807,0.103060,-0.024837
1669656538327,0.108894,0.408322,-0.195715,0.138314,0.104710,-0.013191
1669656538365,0.108894,0.408322,-0.195715,0.136421,0.105342,-0.004625
1669656538407,0.464273,0.721651,2.323443,0.136672,0.105636,0.000090
1669656538448,0.464273,0.721651,2.323443,0.139648,0.107412,0.002958
1669656538485,0.464273,0.721651,2.323443,0.137449,0.109089,0.005174
1669656538524,0.712021,0.810869,3.383477,0.135772,0.111624,0.007596
1669656538564,0.712021,0.810869,3.383477,0.134470,0.110476,0.008186
1669656538604,0.987809,0.780391,5.826392,0.131642,0.111448,0.008340
1669656538646,0.987809,0.780391,5.826392,0.128102,0.110398,0.007581
1669656538684,0.987809,0.780391,5.826392,0.129019,0.109984,0.006372
1669656538726,1.342015,0.759771,9.597529,0.127936,0.109537,0.005668
1669656538764,1.342015,0.759771,9.597529,0.128831,0.108371,0.004779
1669656538806,1.521819,0.762117,12.331456,0.129840,0.107561,0.004042
1669656538844,1.521819,0.762117,12.331456,0.128881,0.107217,0.003721
1669656538885,1.521819,0.762117,12.331456,0.127937,0.105721,0.002098
1669656538924,1.481475,0.795424,12.334159,0.127385,0.104820,0.000902
1669656538965,1.481475,0.795424,12.334159,0.127295,0.104737,0.000276
1669656539005,1.355777,0.763117,11.255297,0.126929,0.103668,-0.000302
1669656539045,1.355777,0.763117,11.255297,0.125829,0.102958,-0.000772
1669656539084,1.323359,0.698316,10.877161,0.124874,0.101912,-0.001748
1669656539118,1.323359,0.698316,10.877161,0.125010,0.101083,-0.002162
1669656539165,1.323359,0.698316,10.877161,0.124916,0.100512,-0.002817
1669656539206,1.279637,0.707305,10.416255,0.124913,0.099806,-0.003352
1669656539244,1.279637,0.707305,10.416255,0.124080,0.099465,-0.003785
1669656539285,1.238221,0.699316,9.937503,0.124465,0.099129,-0.004278
1669656539325,1.238221,0.699316,9.937503,0.124368,0.099281,-0.004766
1669656539365,1.238221,0.699316,9.937503,0.123668,0.100163,-0.005239
1669656539405,1.228479,0.704240,9.596284,0.123633,0.098933,-0.005192
1669656539446,1.228479,0.704240,9.596284,0.122423,0.099664,-0.005208
1669656539486,1.215710,0.685915,9.439992,0.120107,0.100761,-0.005381
1669656539525,1.215710,0.685915,9.439992,0.119528,0.100675,-0.006031
1669656539566,1.215710,0.685915,9.439992,0.120659,0.101304,-0.006184
1669656539606,1.231135,0.688449,9.437357,0.120528,0.101777,-0.005916
1669656539646,1.231135,0.688449,9.437357,0.120755,0.102120,-0.005515
1669656539686,1.254577,0.682980,9.598491,0.120755,0.102120,-0.005515
1669656539726,1.254577,0.682980,9.598491,0.122111,0.102849,-0.005279
1669656539765,1.255942,0.697089,9.674441,0.121483,0.103428,-0.004784
1669656539805,1.255942,0.697089,9.674441,0.122840,0.103068,-0.004737
1669656539846,1.255942,0.697089,9.674441,0.122119,0.104529,-0.004686
1669656539885,1.295141,0.712861,9.987828,0.120111,0.104595,-0.003925
1669656539925,1.295141,0.712861,9.987828,0.118611,0.104204,-0.003657
1669656539964,1.326049,0.703790,10.341109,0.118111,0.105279,-0.003251
1669656540002,1.326049,0.703790,10.341109,0.118607,0.105270,-0.002980
1669656540045,1.326049,0.703790,10.341109,0.118695,0.106200,-0.002181
1669656540087,1.336277,0.683039,10.240760,0.119677,0.106434,-0.001870
1669656540126,1.336277,0.683039,10.240760,0.120152,0.106783,-0.001577
1669656540166,1.322028,0.664812,10.242579,0.120378,0.107369,-0.001160
1669656540206,1.322028,0.664812,10.242579,0.121727,0.108209,-0.000791
1669656540244,1.322028,0.664812,10.242579,0.122479,0.108579,-0.000728
1669656540286,1.360619,0.656207,10.456429,0.122959,0.108691,-0.000572
1669656540327,1.360619,0.656207,10.456429,0.124455,0.109438,-0.000691
1669656540366,1.414656,0.672453,10.947852,0.124341,0.109568,-0.000812
1669656540406,1.414656,0.672453,10.947852,0.124102,0.109090,-0.000978
1669656540447,1.395319,0.690316,10.949836,0.123228,0.108720,-0.001048
1669656540486,1.395319,0.690316,10.949836,0.122990,0.108242,-0.001214
1669656540525,1.395319,0.690316,10.949836,0.122097,0.107972,-0.000908
1669656540565,1.397851,0.689773,11.207643,0.121980,0.107493,-0.001067
1669656540606,1.397851,0.689773,11.207643,0.121377,0.106894,-0.001259
1669656540647,1.375152,0.682823,11.144699,0.120624,0.106402,-0.001328
1669656540684,1.375152,0.682823,11.144699,0.120240,0.105552,-0.001521
1669656540728,1.375152,0.682823,11.144699,0.120384,0.104851,-0.002048
1669656540765,1.334761,0.680364,10.980029,0.120400,0.104264,-0.002452
1669656540813,1.334761,0.680364,10.980029,0.120136,0.103170,-0.002653
1669656540840,1.309830,0.684945,10.864568,0.119886,0.102799,-0.002565
1669656540884,1.309830,0.684945,10.864568,0.119348,0.102133,-0.001648
1669656540927,1.309830,0.684945,10.864568,0.119519,0.101460,-0.000693
1669656540964,1.299976,0.655002,10.867237,0.119501,0.101560,-0.000319
1669656541005,1.299976,0.655002,10.867237,0.119614,0.101530,0.000299
1669656541046,1.332400,0.628802,11.102238,0.120086,0.101148,0.000547
1669656541087,1.332400,0.628802,11.102238,0.120811,0.101869,0.000750
1669656541126,1.379697,0.623437,11.527624,0.120933,0.101990,0.000764
1669656541165,1.379697,0.623437,11.527624,0.120203,0.101628,0.000705
1669656541206,1.379697,0.623437,11.527624,0.119689,0.101372,0.000787
1669656541247,1.403101,0.653705,11.955376,0.119693,0.100649,0.000621
1669656541285,1.403101,0.653705,11.955376,0.119698,0.100413,0.000484
1669656541326,1.426011,0.657037,12.607941,0.120680,0.100060,0.000266
1669656541365,1.426011,0.657037,12.607941,0.119448,0.099213,0.000032
1669656541405,1.426011,0.657037,12.607941,0.118717,0.098485,-0.000048
1669656541446,1.380514,0.667317,12.612407,0.117228,0.097137,-0.000077
1669656541486,1.380514,0.667317,12.612407,0.116226,0.096031,-0.000067
